NOME,IDADE,CPF,CIDADE,ESTADO,PAIS,CPF
ana,"-6488,833333",1184,ana,"8856,833333","16529,66667",ana
pedro,"-6494,333333",1185,pedro,"8864,333333","16543,66667",pedro
joao,"-6499,833333",1186,joao,"8871,833333","16557,66667",joao
ana,"-6505,333333",1187,ana,"8879,333333","16571,66667",ana
pedro,"-6510,833333",1188,pedro,"8886,833333","16585,66667",pedro
ana,"-6516,333333",1189,ana,"8894,333333","16599,66667",ana
pedro,"-6521,833333",1190,pedro,"8901,833333","16613,66667",pedro
joao,"-6527,333333",1191,joao,"8909,333333","16627,66667",joao
ana,"-6532,833333",1192,ana,"8916,833333","16641,66667",ana
pedro,"-6538,333333",1193,pedro,"8924,333333","16655,66667",pedro
ana,"-6543,833333",1194,ana,"8931,833333","16669,66667",ana
pedro,"-6549,333333",1195,pedro,"8939,333333","16683,66667",pedro
joao,"-6554,833333",1196,joao,"8946,833333","16697,66667",joao
ana,"-6560,333333",1197,ana,"8954,333333","16711,66667",ana
pedro,"-6565,833333",1198,pedro,"8961,833333","16725,66667",pedro
ana,"-6571,333333",1199,ana,"8969,333333","16739,66667",ana
pedro,"-6576,833333",1200,pedro,"8976,833333","16753,66667",pedro
joao,"-6582,333333",1201,joao,"8984,333333","16767,66667",joao
ana,"-6587,833333",1202,ana,"8991,833333","16781,66667",ana
pedro,"-6593,333333",1203,pedro,"8999,333333","16795,66667",pedro
ana,"-6598,833333",1204,ana,"9006,833333","16809,66667",ana
pedro,"-6604,333333",1205,pedro,"9014,333333","16823,66667",pedro
joao,"-6609,833333",1206,joao,"9021,833333","16837,66667",joao
ana,"-6615,333333",1207,ana,"9029,333333","16851,66667",ana
pedro,"-6620,833333",1208,pedro,"9036,833333","16865,66667",pedro
ana,"-6626,333333",1209,ana,"9044,333333","16879,66667",ana
pedro,"-6631,833333",1210,pedro,"9051,833333","16893,66667",pedro
joao,"-6637,333333",1211,joao,"9059,333333","16907,66667",joao
ana,"-6642,833333",1212,ana,"9066,833333","16921,66667",ana
pedro,"-6648,333333",1213,pedro,"9074,333333","16935,66667",pedro
ana,"-6653,833333",1214,ana,"9081,833333","16949,66667",ana
pedro,"-6659,333333",1215,pedro,"9089,333333","16963,66667",pedro
joao,"-6664,833333",1216,joao,"9096,833333","16977,66667",joao
ana,"-6670,333333",1217,ana,"9104,333333","16991,66667",ana
pedro,"-6675,833333",1218,pedro,"9111,833333","17005,66667",pedro
ana,"-6681,333333",1219,ana,"9119,333333","17019,66667",ana
pedro,"-6686,833333",1220,pedro,"9126,833333","17033,66667",pedro
joao,"-6692,333333",1221,joao,"9134,333333","17047,66667",joao
ana,"-6697,833333",1222,ana,"9141,833333","17061,66667",ana
pedro,"-6703,333333",1223,pedro,"9149,333333","17075,66667",pedro
ana,"-6708,833333",1224,ana,"9156,833333","17089,66667",ana
pedro,"-6714,333333",1225,pedro,"9164,333333","17103,66667",pedro
joao,"-6719,833333",1226,joao,"9171,833333","17117,66667",joao
ana,"-6725,333333",1227,ana,"9179,333333","17131,66667",ana
pedro,"-6730,833333",1228,pedro,"9186,833333","17145,66667",pedro
ana,"-6736,333333",1229,ana,"9194,333333","17159,66667",ana
pedro,"-6741,833333",1230,pedro,"9201,833333","17173,66667",pedro
joao,"-6747,333333",1231,joao,"9209,333333","17187,66667",joao
ana,"-6752,833333",1232,ana,"9216,833333","17201,66667",ana
pedro,"-6758,333333",1233,pedro,"9224,333333","17215,66667",pedro
ana,"-6763,833333",1234,ana,"9231,833333","17229,66667",ana
pedro,"-6769,333333",1235,pedro,"9239,333333","17243,66667",pedro
joao,"-6774,833333",1236,joao,"9246,833333","17257,66667",joao
ana,"-6780,333333",1237,ana,"9254,333333","17271,66667",ana
pedro,"-6785,833333",1238,pedro,"9261,833333","17285,66667",pedro
ana,"-6791,333333",1239,ana,"9269,333333","17299,66667",ana
pedro,"-6796,833333",1240,pedro,"9276,833333","17313,66667",pedro
joao,"-6802,333333",1241,joao,"9284,333333","17327,66667",joao
ana,"-6807,833333",1242,ana,"9291,833333","17341,66667",ana
pedro,"-6813,333333",1243,pedro,"9299,333333","17355,66667",pedro
ana,"-6818,833333",1244,ana,"9306,833333","17369,66667",ana
pedro,"-6824,333333",1245,pedro,"9314,333333","17383,66667",pedro
joao,"-6829,833333",1246,joao,"9321,833333","17397,66667",joao
ana,"-6835,333333",1247,ana,"9329,333333","17411,66667",ana
pedro,"-6840,833333",1248,pedro,"9336,833333","17425,66667",pedro
ana,"-6846,333333",1249,ana,"9344,333333","17439,66667",ana
pedro,"-6851,833333",1250,pedro,"9351,833333","17453,66667",pedro
joao,"-6857,333333",1251,joao,"9359,333333","17467,66667",joao
ana,"-6862,833333",1252,ana,"9366,833333","17481,66667",ana
pedro,"-6868,333333",1253,pedro,"9374,333333","17495,66667",pedro
ana,"-6873,833333",1254,ana,"9381,833333","17509,66667",ana
pedro,"-6879,333333",1255,pedro,"9389,333333","17523,66667",pedro
joao,"-6884,833333",1256,joao,"9396,833333","17537,66667",joao
ana,"-6890,333333",1257,ana,"9404,333333","17551,66667",ana
pedro,"-6895,833333",1258,pedro,"9411,833333","17565,66667",pedro
ana,"-6901,333333",1259,ana,"9419,333333","17579,66667",ana
pedro,"-6906,833333",1260,pedro,"9426,833333","17593,66667",pedro
joao,"-6912,333333",1261,joao,"9434,333333","17607,66667",joao
ana,"-6917,833333",1262,ana,"9441,833333","17621,66667",ana
pedro,"-6923,333333",1263,pedro,"9449,333333","17635,66667",pedro
ana,"-6928,833333",1264,ana,"9456,833333","17649,66667",ana
pedro,"-6934,333333",1265,pedro,"9464,333333","17663,66667",pedro
joao,"-6939,833333",1266,joao,"9471,833333","17677,66667",joao
ana,"-6945,333333",1267,ana,"9479,333333","17691,66667",ana
pedro,"-6950,833333",1268,pedro,"9486,833333","17705,66667",pedro
ana,"-6956,333333",1269,ana,"9494,333333","17719,66667",ana
pedro,"-6961,833333",1270,pedro,"9501,833333","17733,66667",pedro
joao,"-6967,333333",1271,joao,"9509,333333","17747,66667",joao
ana,"-6972,833333",1272,ana,"9516,833333","17761,66667",ana
pedro,"-6978,333333",1273,pedro,"9524,333333","17775,66667",pedro
ana,"-6983,833333",1274,ana,"9531,833333","17789,66667",ana
pedro,"-6989,333333",1275,pedro,"9539,333333","17803,66667",pedro
joao,"-6994,833333",1276,joao,"9546,833333","17817,66667",joao
ana,"-7000,333333",1277,ana,"9554,333333","17831,66667",ana
pedro,"-7005,833333",1278,pedro,"9561,833333","17845,66667",pedro
ana,"-7011,333333",1279,ana,"9569,333333","17859,66667",ana
pedro,"-7016,833333",1280,pedro,"9576,833333","17873,66667",pedro
joao,"-7022,333333",1281,joao,"9584,333333","17887,66667",joao
ana,"-7027,833333",1282,ana,"9591,833333","17901,66667",ana
pedro,"-7033,333333",1283,pedro,"9599,333333","17915,66667",pedro
ana,"-7038,833333",1284,ana,"9606,833333","17929,66667",ana
pedro,"-7044,333333",1285,pedro,"9614,333333","17943,66667",pedro
joao,"-7049,833333",1286,joao,"9621,833333","17957,66667",joao
ana,"-7055,333333",1287,ana,"9629,333333","17971,66667",ana
pedro,"-7060,833333",1288,pedro,"9636,833333","17985,66667",pedro
ana,"-7066,333333",1289,ana,"9644,333333","17999,66667",ana
pedro,"-7071,833333",1290,pedro,"9651,833333","18013,66667",pedro
joao,"-7077,333333",1291,joao,"9659,333333","18027,66667",joao
ana,"-7082,833333",1292,ana,"9666,833333","18041,66667",ana
pedro,"-7088,333333",1293,pedro,"9674,333333","18055,66667",pedro
ana,"-7093,833333",1294,ana,"9681,833333","18069,66667",ana
pedro,"-7099,333333",1295,pedro,"9689,333333","18083,66667",pedro
joao,"-7104,833333",1296,joao,"9696,833333","18097,66667",joao
ana,"-7110,333333",1297,ana,"9704,333333","18111,66667",ana
pedro,"-7115,833333",1298,pedro,"9711,833333","18125,66667",pedro
ana,"-7121,333333",1299,ana,"9719,333333","18139,66667",ana
pedro,"-7126,833333",1300,pedro,"9726,833333","18153,66667",pedro
joao,"-7132,333333",1301,joao,"9734,333333","18167,66667",joao
ana,"-7137,833333",1302,ana,"9741,833333","18181,66667",ana
pedro,"-7143,333333",1303,pedro,"9749,333333","18195,66667",pedro
ana,"-7148,833333",1304,ana,"9756,833333","18209,66667",ana
pedro,"-7154,333333",1305,pedro,"9764,333333","18223,66667",pedro
joao,"-7159,833333",1306,joao,"9771,833333","18237,66667",joao
ana,"-7165,333333",1307,ana,"9779,333333","18251,66667",ana
pedro,"-7170,833333",1308,pedro,"9786,833333","18265,66667",pedro
ana,"-7176,333333",1309,ana,"9794,333333","18279,66667",ana
pedro,"-7181,833333",1310,pedro,"9801,833333","18293,66667",pedro
joao,"-7187,333333",1311,joao,"9809,333333","18307,66667",joao
ana,"-7192,833333",1312,ana,"9816,833333","18321,66667",ana
pedro,"-7198,333333",1313,pedro,"9824,333333","18335,66667",pedro
ana,"-7203,833333",1314,ana,"9831,833333","18349,66667",ana
pedro,"-7209,333333",1315,pedro,"9839,333333","18363,66667",pedro
joao,"-7214,833333",1316,joao,"9846,833333","18377,66667",joao
ana,"-7220,333333",1317,ana,"9854,333333","18391,66667",ana
pedro,"-7225,833333",1318,pedro,"9861,833333","18405,66667",pedro
ana,"-7231,333333",1319,ana,"9869,333333","18419,66667",ana
pedro,"-7236,833333",1320,pedro,"9876,833333","18433,66667",pedro
joao,"-7242,333333",1321,joao,"9884,333333","18447,66667",joao
ana,"-7247,833333",1322,ana,"9891,833333","18461,66667",ana
pedro,"-7253,333333",1323,pedro,"9899,333333","18475,66667",pedro
ana,"-7258,833333",1324,ana,"9906,833333","18489,66667",ana
pedro,"-7264,333333",1325,pedro,"9914,333333","18503,66667",pedro
joao,"-7269,833333",1326,joao,"9921,833333","18517,66667",joao
ana,"-7275,333333",1327,ana,"9929,333333","18531,66667",ana
pedro,"-7280,833333",1328,pedro,"9936,833333","18545,66667",pedro
ana,"-7286,333333",1329,ana,"9944,333333","18559,66667",ana
pedro,"-7291,833333",1330,pedro,"9951,833333","18573,66667",pedro
joao,"-7297,333333",1331,joao,"9959,333333","18587,66667",joao
ana,"-7302,833333",1332,ana,"9966,833333","18601,66667",ana
pedro,"-7308,333333",1333,pedro,"9974,333333","18615,66667",pedro
ana,"-7313,833333",1334,ana,"9981,833333","18629,66667",ana
pedro,"-7319,333333",1335,pedro,"9989,333333","18643,66667",pedro
joao,"-7324,833333",1336,joao,"9996,833333","18657,66667",joao
ana,"-7330,333333",1337,ana,"10004,33333","18671,66667",ana
pedro,"-7335,833333",1338,pedro,"10011,83333","18685,66667",pedro
ana,"-7341,333333",1339,ana,"10019,33333","18699,66667",ana
pedro,"-7346,833333",1340,pedro,"10026,83333","18713,66667",pedro
joao,"-7352,333333",1341,joao,"10034,33333","18727,66667",joao
ana,"-7357,833333",1342,ana,"10041,83333","18741,66667",ana
pedro,"-7363,333333",1343,pedro,"10049,33333","18755,66667",pedro
ana,"-7368,833333",1344,ana,"10056,83333","18769,66667",ana
pedro,"-7374,333333",1345,pedro,"10064,33333","18783,66667",pedro
joao,"-7379,833333",1346,joao,"10071,83333","18797,66667",joao
ana,"-7385,333333",1347,ana,"10079,33333","18811,66667",ana
pedro,"-7390,833333",1348,pedro,"10086,83333","18825,66667",pedro
ana,"-7396,333333",1349,ana,"10094,33333","18839,66667",ana
pedro,"-7401,833333",1350,pedro,"10101,83333","18853,66667",pedro
joao,"-7407,333333",1351,joao,"10109,33333","18867,66667",joao
ana,"-7412,833333",1352,ana,"10116,83333","18881,66667",ana
pedro,"-7418,333333",1353,pedro,"10124,33333","18895,66667",pedro
ana,"-7423,833333",1354,ana,"10131,83333","18909,66667",ana
pedro,"-7429,333333",1355,pedro,"10139,33333","18923,66667",pedro
joao,"-7434,833333",1356,joao,"10146,83333","18937,66667",joao
ana,"-7440,333333",1357,ana,"10154,33333","18951,66667",ana
pedro,"-7445,833333",1358,pedro,"10161,83333","18965,66667",pedro
ana,"-7451,333333",1359,ana,"10169,33333","18979,66667",ana
pedro,"-7456,833333",1360,pedro,"10176,83333","18993,66667",pedro
joao,"-7462,333333",1361,joao,"10184,33333","19007,66667",joao
ana,"-7467,833333",1362,ana,"10191,83333","19021,66667",ana
pedro,"-7473,333333",1363,pedro,"10199,33333","19035,66667",pedro
ana,"-7478,833333",1364,ana,"10206,83333","19049,66667",ana
pedro,"-7484,333333",1365,pedro,"10214,33333","19063,66667",pedro
joao,"-7489,833333",1366,joao,"10221,83333","19077,66667",joao
ana,"-7495,333333",1367,ana,"10229,33333","19091,66667",ana
pedro,"-7500,833333",1368,pedro,"10236,83333","19105,66667",pedro
ana,"-7506,333333",1369,ana,"10244,33333","19119,66667",ana
pedro,"-7511,833333",1370,pedro,"10251,83333","19133,66667",pedro
joao,"-7517,333333",1371,joao,"10259,33333","19147,66667",joao
ana,"-7522,833333",1372,ana,"10266,83333","19161,66667",ana
pedro,"-7528,333333",1373,pedro,"10274,33333","19175,66667",pedro
ana,"-7533,833333",1374,ana,"10281,83333","19189,66667",ana
pedro,"-7539,333333",1375,pedro,"10289,33333","19203,66667",pedro
joao,"-7544,833333",1376,joao,"10296,83333","19217,66667",joao
ana,"-7550,333333",1377,ana,"10304,33333","19231,66667",ana
pedro,"-7555,833333",1378,pedro,"10311,83333","19245,66667",pedro
ana,"-7561,333333",1379,ana,"10319,33333","19259,66667",ana
pedro,"-7566,833333",1380,pedro,"10326,83333","19273,66667",pedro
joao,"-7572,333333",1381,joao,"10334,33333","19287,66667",joao
ana,"-7577,833333",1382,ana,"10341,83333","19301,66667",ana
pedro,"-7583,333333",1383,pedro,"10349,33333","19315,66667",pedro
ana,"-7588,833333",1384,ana,"10356,83333","19329,66667",ana
pedro,"-7594,333333",1385,pedro,"10364,33333","19343,66667",pedro
joao,"-7599,833333",1386,joao,"10371,83333","19357,66667",joao
ana,"-7605,333333",1387,ana,"10379,33333","19371,66667",ana
pedro,"-7610,833333",1388,pedro,"10386,83333","19385,66667",pedro
ana,"-7616,333333",1389,ana,"10394,33333","19399,66667",ana
pedro,"-7621,833333",1390,pedro,"10401,83333","19413,66667",pedro
joao,"-7627,333333",1391,joao,"10409,33333","19427,66667",joao
ana,"-7632,833333",1392,ana,"10416,83333","19441,66667",ana
pedro,"-7638,333333",1393,pedro,"10424,33333","19455,66667",pedro
ana,"-7643,833333",1394,ana,"10431,83333","19469,66667",ana
pedro,"-7649,333333",1395,pedro,"10439,33333","19483,66667",pedro
joao,"-7654,833333",1396,joao,"10446,83333","19497,66667",joao
ana,"-7660,333333",1397,ana,"10454,33333","19511,66667",ana
pedro,"-7665,833333",1398,pedro,"10461,83333","19525,66667",pedro
ana,"-7671,333333",1399,ana,"10469,33333","19539,66667",ana
pedro,"-7676,833333",1400,pedro,"10476,83333","19553,66667",pedro
joao,"-7682,333333",1401,joao,"10484,33333","19567,66667",joao
ana,"-7687,833333",1402,ana,"10491,83333","19581,66667",ana
pedro,"-7693,333333",1403,pedro,"10499,33333","19595,66667",pedro
ana,"-7698,833333",1404,ana,"10506,83333","19609,66667",ana
pedro,"-7704,333333",1405,pedro,"10514,33333","19623,66667",pedro
joao,"-7709,833333",1406,joao,"10521,83333","19637,66667",joao
ana,"-7715,333333",1407,ana,"10529,33333","19651,66667",ana
pedro,"-7720,833333",1408,pedro,"10536,83333","19665,66667",pedro
ana,"-7726,333333",1409,ana,"10544,33333","19679,66667",ana
pedro,"-7731,833333",1410,pedro,"10551,83333","19693,66667",pedro
joao,"-7737,333333",1411,joao,"10559,33333","19707,66667",joao
ana,"-7742,833333",1412,ana,"10566,83333","19721,66667",ana
pedro,"-7748,333333",1413,pedro,"10574,33333","19735,66667",pedro
ana,"-7753,833333",1414,ana,"10581,83333","19749,66667",ana
pedro,"-7759,333333",1415,pedro,"10589,33333","19763,66667",pedro
joao,"-7764,833333",1416,joao,"10596,83333","19777,66667",joao
ana,"-7770,333333",1417,ana,"10604,33333","19791,66667",ana
pedro,"-7775,833333",1418,pedro,"10611,83333","19805,66667",pedro
ana,"-7781,333333",1419,ana,"10619,33333","19819,66667",ana
pedro,"-7786,833333",1420,pedro,"10626,83333","19833,66667",pedro
joao,"-7792,333333",1421,joao,"10634,33333","19847,66667",joao
ana,"-7797,833333",1422,ana,"10641,83333","19861,66667",ana
pedro,"-7803,333333",1423,pedro,"10649,33333","19875,66667",pedro
ana,"-7808,833333",1424,ana,"10656,83333","19889,66667",ana
pedro,"-7814,333333",1425,pedro,"10664,33333","19903,66667",pedro
joao,"-7819,833333",1426,joao,"10671,83333","19917,66667",joao
ana,"-7825,333333",1427,ana,"10679,33333","19931,66667",ana
pedro,"-7830,833333",1428,pedro,"10686,83333","19945,66667",pedro
ana,"-7836,333333",1429,ana,"10694,33333","19959,66667",ana
pedro,"-7841,833333",1430,pedro,"10701,83333","19973,66667",pedro
joao,"-7847,333333",1431,joao,"10709,33333","19987,66667",joao
ana,"-7852,833333",1432,ana,"10716,83333","20001,66667",ana
pedro,"-7858,333333",1433,pedro,"10724,33333","20015,66667",pedro
ana,"-7863,833333",1434,ana,"10731,83333","20029,66667",ana
pedro,"-7869,333333",1435,pedro,"10739,33333","20043,66667",pedro
joao,"-7874,833333",1436,joao,"10746,83333","20057,66667",joao
ana,"-7880,333333",1437,ana,"10754,33333","20071,66667",ana
pedro,"-7885,833333",1438,pedro,"10761,83333","20085,66667",pedro
ana,"-7891,333333",1439,ana,"10769,33333","20099,66667",ana
pedro,"-7896,833333",1440,pedro,"10776,83333","20113,66667",pedro
joao,"-7902,333333",1441,joao,"10784,33333","20127,66667",joao
ana,"-7907,833333",1442,ana,"10791,83333","20141,66667",ana
pedro,"-7913,333333",1443,pedro,"10799,33333","20155,66667",pedro
ana,"-7918,833333",1444,ana,"10806,83333","20169,66667",ana
pedro,"-7924,333333",1445,pedro,"10814,33333","20183,66667",pedro
joao,"-7929,833333",1446,joao,"10821,83333","20197,66667",joao
ana,"-7935,333333",1447,ana,"10829,33333","20211,66667",ana
pedro,"-7940,833333",1448,pedro,"10836,83333","20225,66667",pedro
ana,"-7946,333333",1449,ana,"10844,33333","20239,66667",ana
pedro,"-7951,833333",1450,pedro,"10851,83333","20253,66667",pedro
joao,"-7957,333333",1451,joao,"10859,33333","20267,66667",joao
ana,"-7962,833333",1452,ana,"10866,83333","20281,66667",ana
pedro,"-7968,333333",1453,pedro,"10874,33333","20295,66667",pedro
ana,"-7973,833333",1454,ana,"10881,83333","20309,66667",ana
pedro,"-7979,333333",1455,pedro,"10889,33333","20323,66667",pedro
joao,"-7984,833333",1456,joao,"10896,83333","20337,66667",joao
ana,"-7990,333333",1457,ana,"10904,33333","20351,66667",ana
pedro,"-7995,833333",1458,pedro,"10911,83333","20365,66667",pedro
ana,"-8001,333333",1459,ana,"10919,33333","20379,66667",ana
pedro,"-8006,833333",1460,pedro,"10926,83333","20393,66667",pedro
joao,"-8012,333333",1461,joao,"10934,33333","20407,66667",joao
ana,"-8017,833333",1462,ana,"10941,83333","20421,66667",ana
pedro,"-8023,333333",1463,pedro,"10949,33333","20435,66667",pedro
ana,"-8028,833333",1464,ana,"10956,83333","20449,66667",ana
pedro,"-8034,333333",1465,pedro,"10964,33333","20463,66667",pedro
joao,"-8039,833333",1466,joao,"10971,83333","20477,66667",joao
ana,"-8045,333333",1467,ana,"10979,33333","20491,66667",ana
pedro,"-8050,833333",1468,pedro,"10986,83333","20505,66667",pedro
ana,"-8056,333333",1469,ana,"10994,33333","20519,66667",ana
pedro,"-8061,833333",1470,pedro,"11001,83333","20533,66667",pedro
joao,"-8067,333333",1471,joao,"11009,33333","20547,66667",joao
ana,"-8072,833333",1472,ana,"11016,83333","20561,66667",ana
pedro,"-8078,333333",1473,pedro,"11024,33333","20575,66667",pedro
ana,"-8083,833333",1474,ana,"11031,83333","20589,66667",ana
